datetime,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,system_price,hour,minute,day_of_week,month,day_of_year,is_weekend,is_peak,demand_change,price_change,grid_stress
2023-09-27 21:30:00,2023-09-27,44,26929,23916,4668,0,9.54808375,21,30,2,9,270,0,0,-1518.0,0.0,0.36101800124146494
2023-09-27 22:00:00,2023-09-27,45,26893,22404,4700,0,9.54808375,22,0,2,9,270,0,0,-36.0,0.0,0.35990068280571075
2023-09-27 22:30:00,2023-09-27,46,25970,21043,4731,0,9.54808375,22,30,2,9,270,0,0,-923.0,0.0,0.3312538795779019
2023-09-27 23:00:00,2023-09-27,47,24761,19528,4755,0,9.54808375,23,0,2,9,270,0,0,-1209.0,0.0,0.2937306021104904
2023-09-27 23:30:00,2023-09-27,48,24046,18686,4778,0,9.54808375,23,30,2,9,270,0,0,-715.0,0.0,0.27153941651148356
2023-09-28 00:00:00,2023-09-28,1,23416,17902,4713,0,10.318000000000008,0,0,3,9,271,0,0,-630.0,0.7699162500000067,0.2519863438857852
2023-09-28 00:30:00,2023-09-28,2,22874,17301,4648,0,10.318000000000008,0,30,3,9,271,0,0,-542.0,0.0,0.23516449410304158
2023-09-28 01:00:00,2023-09-28,3,22075,16743,4604,0,10.318000000000008,1,0,3,9,271,0,0,-799.0,0.0,0.21036623215394165
2023-09-28 01:30:00,2023-09-28,4,21505,16466,4559,0,10.318000000000008,1,30,3,9,271,0,0,-570.0,0.0,0.19267535692116697
2023-09-28 02:00:00,2023-09-28,5,21617,16157,4416,0,10.318000000000008,2,0,3,9,271,0,0,112.0,0.0,0.1961514587212911
2023-09-28 02:30:00,2023-09-28,6,21485,15915,4273,0,10.318000000000008,2,30,3,9,271,0,0,-132.0,0.0,0.19205462445685909
2023-09-28 03:00:00,2023-09-28,7,21328,15803,4139,0,10.318000000000008,3,0,3,9,271,0,0,-157.0,0.0,0.18718187461204222
2023-09-28 03:30:00,2023-09-28,8,21432,15762,4004,0,10.318000000000008,3,30,3,9,271,0,0,104.0,0.0,0.1904096834264432
2023-09-28 04:00:00,2023-09-28,9,21420,15940,3882,0,10.318000000000008,4,0,3,9,271,0,0,-12.0,0.0,0.19003724394785848
2023-09-28 04:30:00,2023-09-28,10,22034,16290,3759,0,10.318000000000008,4,30,3,9,271,0,0,614.0,0.0,0.20909373060211048
2023-09-28 05:00:00,2023-09-28,11,23097,17252,3628,0,10.318000000000008,5,0,3,9,271,0,0,1063.0,0.0,0.24208566108007448
2023-09-28 05:30:00,2023-09-28,12,23630,18118,3496,0,10.318000000000008,5,30,3,9,271,0,0,533.0,0.0,0.2586281812538796
2023-09-28 06:00:00,2023-09-28,13,25120,20468,3339,0,10.318000000000008,6,0,3,9,271,0,0,1490.0,0.0,0.3048727498448169
2023-09-28 06:30:00,2023-09-28,14,26735,22596,3182,0,10.318000000000008,6,30,3,9,271,0,0,1615.0,0.0,0.35499689633767845
2023-09-28 07:00:00,2023-09-28,15,27485,25290,3095,7,10.318000000000008,7,0,3,9,271,0,0,750.0,0.0,0.3782743637492241
2023-09-28 07:30:00,2023-09-28,16,28334,26480,3008,162,10.318000000000008,7,30,3,9,271,0,0,849.0,0.0,0.4046244568590937
2023-09-28 08:00:00,2023-09-28,17,28775,27667,2996,451,10.318000000000008,8,0,3,9,271,0,0,441.0,0.0,0.41831160769708253
2023-09-28 08:30:00,2023-09-28,18,29096,28111,2984,810,10.318000000000008,8,30,3,9,271,0,0,321.0,0.0,0.42827436374922406
2023-09-28 09:00:00,2023-09-28,19,29643,28632,3020,1205,10.318000000000008,9,0,3,9,271,0,0,547.0,0.0,0.4452513966480447
2023-09-28 09:30:00,2023-09-28,20,29392,28307,3055,1531,10.318000000000008,9,30,3,9,271,0,0,-251.0,0.0,0.4374612042209808
2023-09-28 10:00:00,2023-09-28,21,29044,28235,3042,1914,10.318000000000008,10,0,3,9,271,0,0,-348.0,0.0,0.42666045934202357
2023-09-28 10:30:00,2023-09-28,22,28802,28077,3028,2197,10.318000000000008,10,30,3,9,271,0,0,-242.0,0.0,0.4191495965238982
2023-09-28 11:00:00,2023-09-28,23,28661,28081,3022,2543,10.318000000000008,11,0,3,9,271,0,0,-141.0,0.0,0.41477343265052763
2023-09-28 11:30:00,2023-09-28,24,28503,27810,3015,2678,10.318000000000008,11,30,3,9,271,0,0,-158.0,0.0,0.40986964618249533
2023-09-28 12:00:00,2023-09-28,25,28357,27733,3076,3322,10.318000000000008,12,0,3,9,271,0,0,-146.0,0.0,0.4053382991930478
2023-09-28 12:30:00,2023-09-28,26,28076,27489,3136,3251,10.318000000000008,12,30,3,9,271,0,0,-281.0,0.0,0.39661700806952205
2023-09-28 13:00:00,2023-09-28,27,27842,27330,3138,3461,10.318000000000008,13,0,3,9,271,0,0,-234.0,0.0,0.3893544382371198
2023-09-28 13:30:00,2023-09-28,28,27689,27177,3140,3084,10.318000000000008,13,30,3,9,271,0,0,-153.0,0.0,0.3846058348851645
2023-09-28 14:00:00,2023-09-28,29,27594,26990,3116,2748,10.318000000000008,14,0,3,9,271,0,0,-95.0,0.0,0.38165735567970205
2023-09-28 14:30:00,2023-09-28,30,27434,26762,3091,2386,10.318000000000008,14,30,3,9,271,0,0,-160.0,0.0,0.376691495965239
2023-09-28 15:00:00,2023-09-28,31,28328,26502,3038,2042,10.318000000000008,15,0,3,9,271,0,0,894.0,0.0,0.40443823711980137
2023-09-28 15:30:00,2023-09-28,32,29136,27095,2984,1714,10.318000000000008,15,30,3,9,271,0,0,808.0,0.0,0.42951582867783983
2023-09-28 16:00:00,2023-09-28,33,30584,27989,2852,1243,10.318000000000008,16,0,3,9,271,0,1,1448.0,0.0,0.4744568590937306
2023-09-28 16:30:00,2023-09-28,34,31908,28977,2719,954,10.318000000000008,16,30,3,9,271,0,1,1324.0,0.0,0.5155493482309125
2023-09-28 17:00:00,2023-09-28,35,33749,29930,2678,579,10.318000000000008,17,0,3,9,271,0,1,1841.0,0.0,0.5726877715704531
2023-09-28 17:30:00,2023-09-28,36,34480,30431,2637,264,10.318000000000008,17,30,3,9,271,0,1,731.0,0.0,0.5953755431409062
2023-09-28 18:00:00,2023-09-28,37,33490,30760,2619,64,10.318000000000008,18,0,3,9,271,0,1,-990.0,0.0,0.5646492861576661
2023-09-28 18:30:00,2023-09-28,38,33647,30805,2601,1,10.318000000000008,18,30,3,9,271,0,1,157.0,0.0,0.569522036002483
2023-09-28 19:00:00,2023-09-28,39,34833,31060,2598,0,10.318000000000008,19,0,3,9,271,0,1,1186.0,0.0,0.6063314711359404
2023-09-28 19:30:00,2023-09-28,40,34092,30195,2595,0,10.318000000000008,19,30,3,9,271,0,1,-741.0,0.0,0.5833333333333334
2023-09-28 20:00:00,2023-09-28,41,32861,29147,2609,0,10.318000000000008,20,0,3,9,271,0,1,-1231.0,0.0,0.5451272501551832
2023-09-28 20:30:00,2023-09-28,42,32100,28386,2623,0,10.318000000000008,20,30,3,9,271,0,1,-761.0,0.0,0.5215083798882681
2023-09-28 21:00:00,2023-09-28,43,31874,27155,2606,0,10.318000000000008,21,0,3,9,271,0,0,-226.0,0.0,0.514494103041589
2023-09-28 21:30:00,2023-09-28,44,30521,25772,2589,0,10.318000000000008,21,30,3,9,271,0,0,-1353.0,0.0,0.47250155183116077
2023-09-28 22:00:00,2023-09-28,45,27966,24599,2524,0,10.318000000000008,22,0,3,9,271,0,0,-2555.0,0.0,0.39320297951582867
2023-09-28 22:30:00,2023-09-28,46,25992,22898,2458,0,10.318000000000008,22,30,3,9,271,0,0,-1974.0,0.0,0.3319366852886406
2023-09-28 23:00:00,2023-09-28,47,23552,21463,2390,0,10.318000000000008,23,0,3,9,271,0,0,-2440.0,0.0,0.2562073246430788
2023-09-28 23:30:00,2023-09-28,48,22773,20448,2321,0,10.318000000000008,23,30,3,9,271,0,0,-779.0,0.0,0.23202979515828678
2023-09-29 00:00:00,2023-09-29,1,22146,19724,2241,0,7.767416666666665,0,0,4,9,272,0,0,-627.0,-2.550583333333342,0.21256983240223465
2023-09-29 00:30:00,2023-09-29,2,21673,19234,2160,0,7.767416666666665,0,30,4,9,272,0,0,-473.0,0.0,0.1978895096213532
2023-09-29 01:00:00,2023-09-29,3,21538,18846,2166,0,7.767416666666665,1,0,4,9,272,0,0,-135.0,0.0,0.193699565487275
2023-09-29 01:30:00,2023-09-29,4,21010,18453,2171,0,7.767416666666665,1,30,4,9,272,0,0,-528.0,0.0,0.17731222842954686
2023-09-29 02:00:00,2023-09-29,5,20464,18014,2203,0,7.767416666666665,2,0,4,9,272,0,0,-546.0,0.0,0.16036623215394166
2023-09-29 02:30:00,2023-09-29,6,20504,17906,2234,0,7.767416666666665,2,30,4,9,272,0,0,40.0,0.0,0.16160769708255743
2023-09-29 03:00:00,2023-09-29,7,20425,17793,2269,0,7.767416666666665,3,0,4,9,272,0,0,-79.0,0.0,0.15915580384854128
2023-09-29 03:30:00,2023-09-29,8,20575,17790,2303,0,7.767416666666665,3,30,4,9,272,0,0,150.0,0.0,0.1638112973308504
2023-09-29 04:00:00,2023-09-29,9,20816,17551,2290,0,7.767416666666665,4,0,4,9,272,0,0,241.0,0.0,0.1712911235257604
2023-09-29 04:30:00,2023-09-29,10,20982,17561,2277,0,7.767416666666665,4,30,4,9,272,0,0,166.0,0.0,0.17644320297951582
2023-09-29 05:00:00,2023-09-29,11,20779,18235,2309,0,7.767416666666665,5,0,4,9,272,0,0,-203.0,0.0,0.1701427684667908
2023-09-29 05:30:00,2023-09-29,12,21239,18949,2341,0,7.767416666666665,5,30,4,9,272,0,0,460.0,0.0,0.18441961514587213
2023-09-29 06:00:00,2023-09-29,13,23013,20978,2386,0,7.767416666666665,6,0,4,9,272,0,0,1774.0,0.0,0.23947858472998138
2023-09-29 06:30:00,2023-09-29,14,24367,22904,2430,0,7.767416666666665,6,30,4,9,272,0,0,1354.0,0.0,0.2815021725636251
2023-09-29 07:00:00,2023-09-29,15,25915,25290,2512,28,7.767416666666665,7,0,4,9,272,0,0,1548.0,0.0,0.32954686530105526
2023-09-29 07:30:00,2023-09-29,16,27080,26327,2593,468,7.767416666666665,7,30,4,9,272,0,0,1165.0,0.0,0.36570453134698944
2023-09-29 08:00:00,2023-09-29,17,27987,26971,2706,1355,7.767416666666665,8,0,4,9,272,0,0,907.0,0.0,0.39385474860335196
2023-09-29 08:30:00,2023-09-29,18,27708,26589,2818,2398,7.767416666666665,8,30,4,9,272,0,0,-279.0,0.0,0.385195530726257
2023-09-29 09:00:00,2023-09-29,19,27540,25722,3054,3395,7.767416666666665,9,0,4,9,272,0,0,-168.0,0.0,0.37998137802607074
2023-09-29 09:30:00,2023-09-29,20,26869,24703,3289,4683,7.767416666666665,9,30,4,9,272,0,0,-671.0,0.0,0.3591558038485413
2023-09-29 10:00:00,2023-09-29,21,25731,23492,3424,5761,7.767416666666665,10,0,4,9,272,0,0,-1138.0,0.0,0.32383612662942274
2023-09-29 10:30:00,2023-09-29,22,24831,22559,3558,6533,7.767416666666665,10,30,4,9,272,0,0,-900.0,0.0,0.29590316573556796
2023-09-29 11:00:00,2023-09-29,23,25198,21847,3637,7326,7.767416666666665,11,0,4,9,272,0,0,367.0,0.0,0.30729360645561765
2023-09-29 11:30:00,2023-09-29,24,24652,21117,3715,7753,7.767416666666665,11,30,4,9,272,0,0,-546.0,0.0,0.2903476101800124
2023-09-29 12:00:00,2023-09-29,25,23695,20953,3756,7932,7.767416666666665,12,0,4,9,272,0,0,-957.0,0.0,0.2606455617628802
2023-09-29 12:30:00,2023-09-29,26,23466,20778,3796,8014,7.767416666666665,12,30,4,9,272,0,0,-229.0,0.0,0.25353817504655496
2023-09-29 13:00:00,2023-09-29,27,23329,20374,3804,8197,7.767416666666665,13,0,4,9,272,0,0,-137.0,0.0,0.24928615766604592
2023-09-29 13:30:00,2023-09-29,28,22928,19943,3812,7930,7.767416666666665,13,30,4,9,272,0,0,-401.0,0.0,0.23684047175667286
2023-09-29 14:00:00,2023-09-29,29,22861,19436,3782,7452,7.767416666666665,14,0,4,9,272,0,0,-67.0,0.0,0.23476101800124147
2023-09-29 14:30:00,2023-09-29,30,23178,19711,3752,7051,7.767416666666665,14,30,4,9,272,0,0,317.0,0.0,0.24459962756052142
2023-09-29 15:00:00,2023-09-29,31,23260,20250,3663,6367,7.767416666666665,15,0,4,9,272,0,0,82.0,0.0,0.24714463066418374
2023-09-29 15:30:00,2023-09-29,32,23894,21046,3573,5313,7.767416666666665,15,30,4,9,272,0,0,634.0,0.0,0.26682184978274365
2023-09-29 16:00:00,2023-09-29,33,25154,22128,3317,4156,7.767416666666665,16,0,4,9,272,0,1,1260.0,0.0,0.3059279950341403
2023-09-29 16:30:00,2023-09-29,34,27148,24053,3060,3236,7.767416666666665,16,30,4,9,272,0,1,1994.0,0.0,0.36781502172563624
2023-09-29 17:00:00,2023-09-29,35,29366,25601,2774,2197,7.767416666666665,17,0,4,9,272,0,1,2218.0,0.0,0.4366542520173805
2023-09-29 17:30:00,2023-09-29,36,30718,26899,2488,1098,7.767416666666665,17,30,4,9,272,0,1,1352.0,0.0,0.47861576660459343
2023-09-29 18:00:00,2023-09-29,37,30904,27905,2332,283,7.767416666666665,18,0,4,9,272,0,1,186.0,0.0,0.4843885785226567
2023-09-29 18:30:00,2023-09-29,38,31554,28650,2175,5,7.767416666666665,18,30,4,9,272,0,1,650.0,0.0,0.5045623836126629
2023-09-29 19:00:00,2023-09-29,39,32125,29983,2070,0,7.767416666666665,19,0,4,9,272,0,1,571.0,0.0,0.522284295468653
2023-09-29 19:30:00,2023-09-29,40,31743,29630,1965,0,7.767416666666665,19,30,4,9,272,0,1,-382.0,0.0,0.5104283054003724
2023-09-29 20:00:00,2023-09-29,41,30341,28401,1874,0,7.767416666666665,20,0,4,9,272,0,1,-1402.0,0.0,0.4669149596523898
2023-09-29 20:30:00,2023-09-29,42,29274,27358,1782,0,7.767416666666665,20,30,4,9,272,0,1,-1067.0,0.0,0.43379888268156425
2023-09-29 21:00:00,2023-09-29,43,28487,26451,1698,0,7.767416666666665,21,0,4,9,272,0,0,-787.0,0.0,0.409373060211049
2023-09-29 21:30:00,2023-09-29,44,27508,25447,1613,0,7.767416666666665,21,30,4,9,272,0,0,-979.0,0.0,0.3789882060831781
2023-09-29 22:00:00,2023-09-29,45,26063,23956,1537,0,7.767416666666665,22,0,4,9,272,0,0,-1445.0,0.0,0.3341402855369336
2023-09-29 22:30:00,2023-09-29,46,24880,22763,1461,0,7.767416666666665,22,30,4,9,272,0,0,-1183.0,0.0,0.2974239602731223
2023-09-29 23:00:00,2023-09-29,47,23715,21588,1391,0,7.767416666666665,23,0,4,9,272,0,0,-1165.0,0.0,0.26126629422718806
2023-09-29 23:30:00,2023-09-29,48,22756,20650,1320,0,7.767416666666665,23,30,4,9,272,0,0,-959.0,0.0,0.23150217256362507
2023-09-30 00:00:00,2023-09-30,1,21938,19926,1235,0,10.345332583333334,0,0,5,9,273,1,0,-818.0,2.5779159166666696,0.20611421477343264
2023-09-30 00:30:00,2023-09-30,2,21626,19602,1149,0,10.345332583333334,0,30,5,9,273,1,0,-312.0,0.0,0.19643078833022967
2023-09-30 01:00:00,2023-09-30,3,21290,19300,1084,0,10.345332583333334,1,0,5,9,273,1,0,-336.0,0.0,0.18600248292985724
2023-09-30 01:30:00,2023-09-30,4,21260,19031,1019,0,10.345332583333334,1,30,5,9,273,1,0,-30.0,0.0,0.18507138423339542
2023-09-30 02:00:00,2023-09-30,5,20990,18836,962,0,10.345332583333334,2,0,5,9,273,1,0,-270.0,0.0,0.17669149596523898
2023-09-30 02:30:00,2023-09-30,6,20686,18566,905,0,10.345332583333334,2,30,5,9,273,1,0,-304.0,0.0,0.16725636250775916
2023-09-30 03:00:00,2023-09-30,7,20280,18147,853,0,10.345332583333334,3,0,5,9,273,1,0,-406.0,0.0,0.15465549348230911
2023-09-30 03:30:00,2023-09-30,8,20104,17936,801,0,10.345332583333334,3,30,5,9,273,1,0,-176.0,0.0,0.14919304779639975
2023-09-30 04:00:00,2023-09-30,9,19932,17799,766,0,10.345332583333334,4,0,5,9,273,1,0,-172.0,0.0,0.14385474860335196
2023-09-30 04:30:00,2023-09-30,10,19762,17733,731,0,10.345332583333334,4,30,5,9,273,1,0,-170.0,0.0,0.13857852265673495
2023-09-30 05:00:00,2023-09-30,11,19475,17936,686,0,10.345332583333334,5,0,5,9,273,1,0,-287.0,0.0,0.12967101179391682
2023-09-30 05:30:00,2023-09-30,12,19910,18471,641,0,10.345332583333334,5,30,5,9,273,1,0,435.0,0.0,0.14317194289261329
2023-09-30 06:00:00,2023-09-30,13,20904,19337,613,0,10.345332583333334,6,0,5,9,273,1,0,994.0,0.0,0.17402234636871508
2023-09-30 06:30:00,2023-09-30,14,21621,20090,585,0,10.345332583333334,6,30,5,9,273,1,0,717.0,0.0,0.1962756052141527
2023-09-30 07:00:00,2023-09-30,15,22274,21017,563,31,10.345332583333334,7,0,5,9,273,1,0,653.0,0.0,0.2165425201738051
2023-09-30 07:30:00,2023-09-30,16,22999,21969,541,479,10.345332583333334,7,30,5,9,273,1,0,725.0,0.0,0.23904407200496586
2023-09-30 08:00:00,2023-09-30,17,24144,23218,534,1231,10.345332583333334,8,0,5,9,273,1,0,1145.0,0.0,0.27458100558659215
2023-09-30 08:30:00,2023-09-30,18,24431,23615,526,2030,10.345332583333334,8,30,5,9,273,1,0,287.0,0.0,0.2834885164494103
2023-09-30 09:00:00,2023-09-30,19,24501,23834,550,2793,10.345332583333334,9,0,5,9,273,1,0,70.0,0.0,0.28566108007448787
2023-09-30 09:30:00,2023-09-30,20,24446,23863,573,3440,10.345332583333334,9,30,5,9,273,1,0,-55.0,0.0,0.2839540657976412
2023-09-30 10:00:00,2023-09-30,21,24150,23641,650,4051,10.345332583333334,10,0,5,9,273,1,0,-296.0,0.0,0.27476722532588455
2023-09-30 10:30:00,2023-09-30,22,24009,23501,727,4058,10.345332583333334,10,30,5,9,273,1,0,-141.0,0.0,0.27039106145251396
2023-09-30 11:00:00,2023-09-30,23,23960,23452,823,4170,10.345332583333334,11,0,5,9,273,1,0,-49.0,0.0,0.26887026691495963
2023-09-30 11:30:00,2023-09-30,24,23917,23409,918,4213,10.345332583333334,11,30,5,9,273,1,0,-43.0,0.0,0.2675356921166977
2023-09-30 12:00:00,2023-09-30,25,23960,23452,1032,4043,10.345332583333334,12,0,5,9,273,1,0,43.0,0.0,0.26887026691495963
2023-09-30 12:30:00,2023-09-30,26,23943,23436,1145,3579,10.345332583333334,12,30,5,9,273,1,0,-17.0,0.0,0.268342644320298
2023-09-30 13:00:00,2023-09-30,27,23981,23474,1248,3392,10.345332583333334,13,0,5,9,273,1,0,38.0,0.0,0.2695220360024829
2023-09-30 13:30:00,2023-09-30,28,24076,23573,1350,3343,10.345332583333334,13,30,5,9,273,1,0,95.0,0.0,0.27247051520794535
2023-09-30 14:00:00,2023-09-30,29,24086,23583,1422,2956,10.345332583333334,14,0,5,9,273,1,0,10.0,0.0,0.2727808814400993
2023-09-30 14:30:00,2023-09-30,30,24121,23607,1494,2627,10.345332583333334,14,30,5,9,273,1,0,35.0,0.0,0.2738671632526381
2023-09-30 15:00:00,2023-09-30,31,24361,23858,1568,2078,10.345332583333334,15,0,5,9,273,1,0,240.0,0.0,0.2813159528243327
2023-09-30 15:30:00,2023-09-30,32,24632,24126,1641,1709,10.345332583333334,15,30,5,9,273,1,0,271.0,0.0,0.28972687771570454
2023-09-30 16:00:00,2023-09-30,33,25704,24654,1747,1241,10.345332583333334,16,0,5,9,273,1,1,1072.0,0.0,0.32299813780260705
2023-09-30 16:30:00,2023-09-30,34,26673,25499,1852,961,10.345332583333334,16,30,5,9,273,1,1,969.0,0.0,0.35307262569832404
2023-09-30 17:00:00,2023-09-30,35,27981,26795,1985,526,10.345332583333334,17,0,5,9,273,1,1,1308.0,0.0,0.39366852886405956
2023-09-30 17:30:00,2023-09-30,36,28705,27512,2117,230,10.345332583333334,17,30,5,9,273,1,1,724.0,0.0,0.41613904407200497
2023-09-30 18:00:00,2023-09-30,37,29373,27798,2232,36,10.345332583333334,18,0,5,9,273,1,1,668.0,0.0,0.43687150837988825
2023-09-30 18:30:00,2023-09-30,38,29463,27880,2347,0,10.345332583333334,18,30,5,9,273,1,1,90.0,0.0,0.43966480446927375
2023-09-30 19:00:00,2023-09-30,39,29303,27669,2443,0,10.345332583333334,19,0,5,9,273,1,1,-160.0,0.0,0.4346989447548107
2023-09-30 19:30:00,2023-09-30,40,28878,27229,2539,0,10.345332583333334,19,30,5,9,273,1,1,-425.0,0.0,0.42150837988826817
2023-09-30 20:00:00,2023-09-30,41,28589,26114,2613,0,10.345332583333334,20,0,5,9,273,1,1,-289.0,0.0,0.41253879577901925
2023-09-30 20:30:00,2023-09-30,42,28056,25397,2687,0,10.345332583333334,20,30,5,9,273,1,1,-533.0,0.0,0.39599627560521417
2023-09-30 21:00:00,2023-09-30,43,27930,24185,2733,0,10.345332583333334,21,0,5,9,273,1,0,-126.0,0.0,0.3920856610800745
2023-09-30 21:30:00,2023-09-30,44,26925,22987,2778,0,10.345332583333334,21,30,5,9,273,1,0,-1005.0,0.0,0.36089385474860336
2023-09-30 22:00:00,2023-09-30,45,26010,21894,2773,0,10.345332583333334,22,0,5,9,273,1,0,-915.0,0.0,0.3324953445065177
2023-09-30 22:30:00,2023-09-30,46,24803,20705,2768,0,10.345332583333334,22,30,5,9,273,1,0,-1207.0,0.0,0.2950341402855369
2023-09-30 23:00:00,2023-09-30,47,21626,19587,2744,0,10.345332583333334,23,0,5,9,273,1,0,-3177.0,0.0,0.19643078833022967
2023-09-30 23:30:00,2023-09-30,48,20784,18854,2720,0,10.345332583333334,23,30,5,9,273,1,0,-842.0,0.0,0.17029795158286778
2023-10-01 00:00:00,2023-10-01,1,21569,18166,2612,0,8.158364604166668,0,0,6,10,274,1,0,785.0,-2.186967979166667,0.1946617008069522
2023-10-01 00:30:00,2023-10-01,2,21352,17870,2504,0,8.158364604166668,0,30,6,10,274,1,0,-217.0,0.0,0.18792675356921168
2023-10-01 01:00:00,2023-10-01,3,20955,17684,2492,0,8.158364604166668,1,0,6,10,274,1,0,-397.0,0.0,0.1756052141527002
2023-10-01 01:30:00,2023-10-01,4,20912,17519,2479,0,8.158364604166668,1,30,6,10,274,1,0,-43.0,0.0,0.17427063935443823
2023-10-01 02:00:00,2023-10-01,5,20879,17068,2445,0,8.158364604166668,2,0,6,10,274,1,0,-33.0,0.0,0.17324643078833024
2023-10-01 02:30:00,2023-10-01,6,20593,16784,2411,0,8.158364604166668,2,30,6,10,274,1,0,-286.0,0.0,0.1643699565487275
2023-10-01 03:00:00,2023-10-01,7,20034,16382,2358,0,8.158364604166668,3,0,6,10,274,1,0,-559.0,0.0,0.14702048417132216
2023-10-01 03:30:00,2023-10-01,8,19865,16212,2305,0,8.158364604166668,3,30,6,10,274,1,0,-169.0,0.0,0.14177529484792054
2023-10-01 04:00:00,2023-10-01,9,20176,16235,2241,0,8.158364604166668,4,0,6,10,274,1,0,311.0,0.0,0.15142768466790812
2023-10-01 04:30:00,2023-10-01,10,20212,15981,2177,0,8.158364604166668,4,30,6,10,274,1,0,36.0,0.0,0.1525450031036623
2023-10-01 05:00:00,2023-10-01,11,20596,16204,2130,0,8.158364604166668,5,0,6,10,274,1,0,384.0,0.0,0.1644630664183737
2023-10-01 05:30:00,2023-10-01,12,20976,16538,2082,0,8.158364604166668,5,30,6,10,274,1,0,380.0,0.0,0.17625698324022346
2023-10-01 06:00:00,2023-10-01,13,20989,17188,2057,0,8.158364604166668,6,0,6,10,274,1,0,13.0,0.0,0.1766604593420236
2023-10-01 06:30:00,2023-10-01,14,21569,17798,2032,0,8.158364604166668,6,30,6,10,274,1,0,580.0,0.0,0.1946617008069522
2023-10-01 07:00:00,2023-10-01,15,22477,18617,2012,8,8.158364604166668,7,0,6,10,274,1,0,908.0,0.0,0.2228429546865301
2023-10-01 07:30:00,2023-10-01,16,23085,19433,1991,133,8.158364604166668,7,30,6,10,274,1,0,608.0,0.0,0.24171322160148975
2023-10-01 08:00:00,2023-10-01,17,22468,20892,2006,377,8.158364604166668,8,0,6,10,274,1,0,-617.0,0.0,0.22256362507759156
2023-10-01 08:30:00,2023-10-01,18,23364,21874,2021,682,8.158364604166668,8,30,6,10,274,1,0,896.0,0.0,0.25037243947858473
2023-10-01 09:00:00,2023-10-01,19,24704,23211,2047,1167,8.158364604166668,9,0,6,10,274,1,0,1340.0,0.0,0.2919615145872129
2023-10-01 09:30:00,2023-10-01,20,25255,23761,2072,1728,8.158364604166668,9,30,6,10,274,1,0,551.0,0.0,0.3090626939788951
2023-10-01 10:00:00,2023-10-01,21,25767,24278,2086,2075,8.158364604166668,10,0,6,10,274,1,0,512.0,0.0,0.3249534450651769
2023-10-01 10:30:00,2023-10-01,22,26063,24575,2099,2709,8.158364604166668,10,30,6,10,274,1,0,296.0,0.0,0.3341402855369336
2023-10-01 11:00:00,2023-10-01,23,26202,24713,2102,2584,8.158364604166668,11,0,6,10,274,1,0,139.0,0.0,0.33845437616387336
2023-10-01 11:30:00,2023-10-01,24,26284,24799,2104,2575,8.158364604166668,11,30,6,10,274,1,0,82.0,0.0,0.3409993792675357
2023-10-01 12:00:00,2023-10-01,25,26672,25185,2111,2587,8.158364604166668,12,0,6,10,274,1,0,388.0,0.0,0.35304158907510863
2023-10-01 12:30:00,2023-10-01,26,26811,25335,2118,2972,8.158364604166668,12,30,6,10,274,1,0,139.0,0.0,0.3573556797020484
2023-10-01 13:00:00,2023-10-01,27,26485,25108,2082,3322,8.158364604166668,13,0,6,10,274,1,0,-326.0,0.0,0.34723774053382994
2023-10-01 13:30:00,2023-10-01,28,26237,24834,2045,3160,8.158364604166668,13,30,6,10,274,1,0,-248.0,0.0,0.33954065797641214
2023-10-01 14:00:00,2023-10-01,29,25888,24692,1964,2888,8.158364604166668,14,0,6,10,274,1,0,-349.0,0.0,0.3287088764742396
2023-10-01 14:30:00,2023-10-01,30,26201,24932,1882,2709,8.158364604166668,14,30,6,10,274,1,0,313.0,0.0,0.33842333954065795
2023-10-01 15:00:00,2023-10-01,31,26723,25404,1747,2618,8.158364604166668,15,0,6,10,274,1,0,522.0,0.0,0.3546244568590937
2023-10-01 15:30:00,2023-10-01,32,27324,25965,1611,2144,8.158364604166668,15,30,6,10,274,1,0,601.0,0.0,0.3732774674115456
2023-10-01 16:00:00,2023-10-01,33,28122,26380,1423,1857,8.158364604166668,16,0,6,10,274,1,1,798.0,0.0,0.39804469273743015
2023-10-01 16:30:00,2023-10-01,34,29600,27695,1234,1456,8.158364604166668,16,30,6,10,274,1,1,1478.0,0.0,0.44391682184978276
2023-10-01 17:00:00,2023-10-01,35,30576,28549,1100,879,8.158364604166668,17,0,6,10,274,1,1,976.0,0.0,0.47420856610800743
2023-10-01 17:30:00,2023-10-01,36,31244,29146,966,451,8.158364604166668,17,30,6,10,274,1,1,668.0,0.0,0.49494103041589077
2023-10-01 18:00:00,2023-10-01,37,31640,29223,929,86,8.158364604166668,18,0,6,10,274,1,1,396.0,0.0,0.5072315332091868
2023-10-01 18:30:00,2023-10-01,38,31811,29388,892,0,8.158364604166668,18,30,6,10,274,1,1,171.0,0.0,0.5125387957790193
2023-10-01 19:00:00,2023-10-01,39,31663,29717,892,0,8.158364604166668,19,0,6,10,274,1,1,-148.0,0.0,0.5079453755431409
