datetime,demand,price
2024-06-03,23469.041666666668,8.791725354166667
2024-06-04,23398.75,6.598295229166666
2024-06-05,21873.25,2.9130838124999996
2024-06-06,22948.666666666668,4.551113250000001
2024-06-07,22025.5625,4.007406229166667
2024-06-08,19203.479166666668,3.097133041666667
2024-06-09,19691.895833333332,5.120293916666667
2024-06-10,22529.375,5.0778669375000005
2024-06-11,24413.770833333332,8.075833749999997
2024-06-12,25031.833333333332,8.579684437500001
2024-06-13,24530.541666666668,8.498694625
2024-06-14,23034.729166666668,8.908422333333332
2024-06-15,21354.5625,9.613734083333332
2024-06-16,19909.25,1.9359435208333338
2024-06-17,23019.395833333332,10.167727520833333
2024-06-18,23779.291666666668,8.505847395833333
2024-06-19,23043.666666666668,7.7701345208333334
2024-06-20,22952.833333333332,8.048601291666667
2024-06-21,21725.270833333332,8.784697479166665
2024-06-22,19933.0625,7.2142295
2024-06-23,20552.770833333332,7.382734729166667
2024-06-24,24146.75,8.356904958333335
2024-06-25,24223.395833333332,8.218488166666665
2024-06-26,23949.1875,9.30563635416667
2024-06-27,21380.145833333332,5.790148270833333
2024-06-28,20677.208333333332,3.996110604166668
2024-06-29,20114.9375,6.369584145833333
2024-06-30,20919.0625,8.468458604166667
2024-07-01,23642.270833333332,8.400950875
2024-07-02,23695.8125,7.586655020833332
2024-07-03,23809.25,7.1532593958333335
2024-07-04,20643.041666666668,2.2117871041666666
2024-07-05,23019.708333333332,4.10380725
2024-07-06,20287.895833333332,5.6318666250000025
2024-07-07,20376.4375,5.272060374999998
2024-07-08,23905.729166666668,7.029084895833333
2024-07-09,24873.541666666668,8.296583375
2024-07-10,23698.25,6.928553666666668
2024-07-11,24069.583333333332,7.879865687499999
2024-07-12,24108.458333333332,6.121421708333333
2024-07-13,21493.1875,6.7180419375
2024-07-14,20907.645833333332,5.360938104166666
2024-07-15,24946.604166666668,7.9355581041666685
2024-07-16,24591.666666666668,9.0031189375
2024-07-17,23535.8125,7.5232755
2024-07-18,23240.479166666668,6.411882479166667
2024-07-19,22911.041666666668,6.560088375000001
2024-07-20,22578.166666666668,6.474084854166667
2024-07-21,20230.0625,7.032240416666667
2024-07-22,23546.645833333332,8.543282062500001
2024-07-23,23924.458333333332,9.916948999999999
2024-07-24,24134.729166666668,8.028355229166667
2024-07-25,24642.333333333332,7.572075
2024-07-26,22062.145833333332,6.435262937500002
2024-07-27,20439.5625,6.681560895833334
2024-07-28,19239.875,7.601451479166667
2024-07-29,22167.145833333332,7.162920229166668
2024-07-30,23038.958333333332,7.2312193124999995
2024-07-31,23752.145833333332,7.161242583333333
2024-08-01,24140.416666666668,8.785736833333333
2024-08-02,22917.291666666668,8.038637833333333
2024-08-03,20438.666666666668,7.201300750000003
2024-08-04,19836.0,3.8026568958333327
2024-08-05,22590.916666666668,5.31012575
2024-08-06,22988.291666666668,6.374831291666669
2024-08-07,22265.625,4.864208729166666
2024-08-08,23437.479166666668,7.7197499999999994
2024-08-09,20093.666666666668,1.707563125
2024-08-10,20090.291666666668,1.736503645833333
2024-08-11,19422.708333333332,5.827145000000001
2024-08-12,23204.145833333332,5.918262812499998
2024-08-13,22974.1875,7.8678543749999985
2024-08-14,23956.9375,7.189524083333334
2024-08-15,22883.958333333332,4.974770416666667
2024-08-16,21799.770833333332,7.136769062499999
2024-08-17,20141.25,7.999082708333333
2024-08-18,19005.270833333332,5.4652852916666665
2024-08-19,23018.041666666668,8.154993208333334
2024-08-20,21371.104166666668,5.0765505
2024-08-21,22027.729166666668,0.8153686041666667
2024-08-22,22269.375,1.5171192708333343
2024-08-23,20421.916666666668,2.8389268541666652
2024-08-24,20416.375,1.8160951041666664
2024-08-25,18114.5625,0.5608167291666668
2024-08-26,20168.166666666668,7.331333479166668
2024-08-27,22399.416666666668,6.141285666666665
2024-08-28,24107.895833333332,8.720720520833332
2024-08-29,22769.5,8.297625208333333
2024-08-30,22729.5,8.401445479166666
2024-08-31,20675.104166666668,7.8666481458333335
2024-09-01,21559.520833333332,6.230793375
2024-09-02,26083.1875,9.055270250000001
2024-09-03,25221.145833333332,8.254761229166666
2024-09-04,25028.375,8.169478125
2024-09-05,25208.229166666668,8.019025395833335
2024-09-06,24617.958333333332,9.401241895833333
2024-09-07,23565.854166666668,9.340403583333334
2024-09-08,22848.270833333332,9.0533153125
2024-09-09,23681.375,7.547562770833333
2024-09-10,23424.270833333332,7.1672884166666675
2024-09-11,23274.833333333332,5.293124333333334
2024-09-12,24923.895833333332,5.7185505416666675
2024-09-13,24662.9375,6.944495145833334
2024-09-14,20072.208333333332,2.1215933541666643
2024-09-15,21980.916666666668,8.077145958333334
2024-09-16,24081.9375,9.209559062500002
2024-09-17,24157.416666666668,7.754544687499999
2024-09-18,24223.875,8.2210584375
2024-09-19,24344.125,8.883952854166667
